qewr,qerwr,asdfsa,2022-07-08 00:36:54.570416979 UTC,adsfasfdsafawefewa
time,x,y,z
19637754748,-895,-65,393
19642754748,-896,-67,385
19647754748,-896,-65,390
19652754748,-899,-68,387
19657754748,-897,-69,383
19662754748,-896,-69,387
19667754748,-899,-69,382
19672754748,-902,-68,382
19677754748,-899,-67,380
19682754748,-895,-67,382
19687754748,-896,-69,385
19692754748,-894,-72,384
19697754748,-896,-72,382
19702754748,-896,-73,385
19707754748,-896,-73,391
19712754748,-894,-72,390
19717754748,-899,-69,387
19722754748,-900,-66,388
19727754748,-903,-67,388
19732754748,-901,-66,392
19737754748,-898,-70,388
19742754748,-897,-70,388
19747754748,-894,-73,397
19752754748,-890,-76,399
19755338990,-890,-74,403
19760338990,-896,-71,400
19765338990,-902,-58,397
19770338990,-907,-51,388
19775338990,-908,-53,376
19780338990,-903,-72,333
19785338990,-903,-79,322
19790338990,-899,-69,326
19795338990,-895,-59,345
19800338990,-895,-58,378
19805338990,-890,-72,396
19810338990,-890,-75,402
19815338990,-886,-79,402
19820338990,-891,-77,394
19825338990,-892,-72,384
19830338990,-886,-72,403
19835338990,-882,-65,415
19840338990,-890,-61,399
19845338990,-907,-58,368
19850338990,-907,-62,352
19855338990,-895,-63,364
19860338990,-891,-72,364
19865338990,-892,-75,373
19870338990,-895,-70,373
19875338990,-896,-65,380
19880338990,-899,-66,387
19885338990,-902,-68,387
19890338990,-900,-66,392
19895338990,-903,-72,396
19900338990,-904,-72,398
19905338990,-903,-72,398
19910338990,-904,-72,400
19915338990,-908,-71,396
19920338990,-911,-74,395
19925338990,-912,-70,394
19930338990,-913,-69,392
19932923232,-912,-73,391
19937923232,-909,-72,387
19942923232,-904,-68,383
19947923232,-898,-65,379
19952923232,-896,-70,374
19957923232,-892,-66,373
19962923232,-890,-68,371
19967923232,-889,-73,368
19972923232,-887,-71,367
19977923232,-888,-65,366
19982923232,-887,-69,372
19987923232,-887,-69,376
19992923232,-889,-73,378
19997923232,-890,-67,377
20002923232,-891,-73,385
20007923232,-894,-73,382
20012923232,-896,-73,391
20017923232,-896,-68,387
20022923232,-897,-69,389
20027923232,-903,-67,389
20032923232,-906,-66,383
20037923232,-907,-69,391
20042923232,-906,-65,388
20047923232,-905,-66,388
20052923232,-906,-65,386
20057923232,-904,-64,388
20062923232,-904,-62,391
20067923232,-905,-63,391
20072923232,-905,-66,391
20077923232,-902,-63,377
20082923232,-903,-68,349
20087923232,-896,-71,366
20092923232,-889,-64,409
20097923232,-890,-65,416
20102923232,-901,-59,392
20107923232,-913,-63,378
20110476946,-909,-71,375
20115476946,-908,-65,372
20120476946,-901,-69,366
20125476946,-902,-70,366
20130476946,-899,-69,367
20135476946,-898,-68,365
20140476946,-900,-68,358
20145476946,-898,-66,354
20150476946,-894,-64,370
20155476946,-892,-66,374
20160476946,-891,-68,381
20165476946,-890,-69,382
20170476946,-893,-62,387
20175476946,-893,-65,387
20180476946,-894,-65,391
20185476946,-895,-68,392
20190476946,-896,-69,387
20195476946,-896,-71,388
20200476946,-897,-68,386
20205476946,-901,-70,383
20210476946,-901,-65,387
20215476946,-899,-66,384
20220476946,-903,-61,374
20225476946,-904,-62,375
20230476946,-901,-66,376
20235476946,-900,-66,379
20240476946,-900,-63,379
20245476946,-904,-66,382
20250476946,-902,-69,383
20255476946,-899,-67,378
20260476946,-898,-70,379
20265476946,-897,-70,378
20270476946,-895,-73,378
20275476946,-898,-73,378
20280476946,-897,-68,370
20285476946,-899,-67,372
20288091726,-903,-69,373
20293091726,-898,-67,373
20298091726,-900,-68,373
20303091726,-905,-69,378
20308091726,-903,-67,378
20313091726,-901,-72,378
20318091726,-899,-68,376
20323091726,-897,-69,379
20328091726,-897,-66,377
20333091726,-897,-61,375
20338091726,-898,-64,369
20343091726,-897,-67,373
20348091726,-899,-67,377
20353091726,-903,-71,367
20358091726,-898,-69,372
20363091726,-900,-70,373
20368091726,-898,-66,374
20373091726,-898,-68,373
20378091726,-898,-68,377
20383091726,-897,-70,380
20388091726,-898,-69,379
20393091726,-896,-67,375
20398091726,-899,-67,376
20403091726,-897,-69,373
20408091726,-898,-63,379
20413091726,-900,-64,380
20418091726,-896,-68,382
20423091726,-893,-71,383
20428091726,-893,-73,392
20433091726,-890,-71,392
20438091726,-900,-59,387
20443091726,-915,-50,380
20448091726,-920,-51,360
20453091726,-914,-66,320
20458091726,-906,-77,302
20463091726,-899,-73,321
20465675958,-900,-64,354
20470675958,-897,-61,384
20475675958,-897,-68,397
20480675958,-898,-78,392
20485675958,-895,-80,383
20490675958,-891,-71,373
20495675958,-889,-71,386
20500675958,-886,-71,395
20505675958,-890,-63,405
20510675958,-906,-60,379
20515675958,-917,-60,349
20520675958,-908,-61,347
20525675958,-897,-63,349
20530675958,-890,-70,353
20535675958,-892,-68,353
20540675958,-894,-68,363
20545675958,-896,-61,371
20550675958,-897,-58,377
20555675958,-901,-57,380
20560675958,-904,-60,380
20565675958,-906,-64,388
20570675958,-908,-66,390
20575675958,-907,-67,390
20580675958,-907,-71,394
20585675958,-909,-71,393
20590675958,-911,-69,386
20595675958,-915,-69,383
20600675958,-916,-65,384
20605675958,-912,-64,379
20610675958,-913,-66,375
20615675958,-906,-63,368
20620675958,-899,-63,361
20625675958,-895,-63,366
20630675958,-891,-68,367
20635675958,-889,-68,361
20640675958,-889,-72,368
20643199180,-887,-77,371
20648199180,-887,-71,370
20653199180,-887,-75,372
20658199180,-888,-74,377
20663199180,-891,-69,373
20668199180,-890,-74,379
20673199180,-890,-72,385
20678199180,-894,-74,380
20683199180,-899,-70,381
20688199180,-903,-73,386
20693199180,-901,-74,385
20698199180,-901,-70,385
20703199180,-902,-68,388
20708199180,-903,-70,388
20713199180,-906,-73,384
20718199180,-907,-69,388
20723199180,-902,-69,385
20728199180,-904,-65,383
20733199180,-903,-68,390
20738199180,-903,-65,389
20743199180,-906,-65,385
20748199180,-903,-71,376
20753199180,-905,-75,352
20758199180,-904,-78,362
20763199180,-892,-71,406
20768199180,-890,-64,411
20773199180,-900,-67,396
20778199180,-913,-70,382
20783199180,-910,-68,372
20788199180,-905,-70,370
20793199180,-900,-69,364
20798199180,-897,-73,364
20803199180,-897,-69,356
20808199180,-898,-71,346
20813199180,-894,-70,353
20818199180,-887,-71,368
20820691858,-892,-72,370
20825691858,-892,-65,372
20830691858,-892,-66,377
20835691858,-893,-74,380
20840691858,-893,-63,380
20845691858,-894,-67,374
20850691858,-895,-69,378
20855691858,-895,-70,379
20860691858,-897,-69,383
20865691858,-898,-72,387
20870691858,-899,-68,387
20875691858,-905,-70,390
20880691858,-905,-66,388
20885691858,-907,-66,385
20890691858,-907,-68,374
20895691858,-904,-64,376
20900691858,-901,-63,372
20905691858,-899,-64,376
20910691858,-903,-63,375
20915691858,-903,-62,370
20920691858,-905,-63,371
20925691858,-906,-70,371
20930691858,-901,-69,372
20935691858,-898,-70,377
20940691858,-896,-70,380
20945691858,-897,-67,379
20950691858,-893,-69,378
20955691858,-898,-67,373
20960691858,-896,-63,374
20965691858,-900,-69,373
20970691858,-900,-67,379
20975691858,-899,-68,379
20980691858,-900,-66,381
20985691858,-898,-67,378
20990691858,-896,-70,376
20995691858,-894,-67,372
20998184546,-904,-62,373
21003184546,-897,-67,369
21008184546,-898,-66,365
21013184546,-901,-67,362
21018184546,-899,-68,364
21023184546,-895,-70,372
21028184546,-898,-73,375
21033184546,-897,-74,375
21038184546,-902,-69,377
21043184546,-898,-67,379
21048184546,-902,-68,375
21053184546,-907,-65,380
21058184546,-903,-67,376
21063184546,-901,-67,377
21068184546,-901,-67,378
21073184546,-896,-71,379
21078184546,-893,-77,382
21083184546,-888,-76,384
21088184546,-892,-77,386
21093184546,-894,-68,386
21098184546,-905,-59,381
21103184546,-909,-52,375
21108184546,-914,-57,342
21113184546,-913,-77,294
21118184546,-904,-78,300
21123184546,-893,-65,346
21128184546,-892,-56,385
21133184546,-894,-66,391
21138184546,-899,-70,402
21143184546,-908,-80,389
21148184546,-900,-82,375
21153184546,-891,-74,388
21158184546,-888,-74,399
21163184546,-890,-71,402
21168184546,-896,-67,391
21173184546,-912,-61,360
21175677234,-913,-63,343
21180677234,-903,-67,343
21185677234,-895,-70,340
21190677234,-893,-67,343
21195677234,-891,-65,349
21200677234,-894,-70,362
21205677234,-895,-67,368
21210677234,-895,-78,372
21215677234,-902,-76,373
21220677234,-909,-76,376
21225677234,-913,-74,383
21230677234,-913,-77,389
21235677234,-917,-76,388
21240677234,-923,-73,396
21245677234,-928,-77,394
21250677234,-931,-75,397
21255677234,-926,-78,394
21260677234,-928,-73,389
21265677234,-916,-70,380
21270677234,-906,-72,378
21275677234,-898,-64,378
21280677234,-896,-69,373
21285677234,-890,-63,370
21290677234,-889,-63,368
21295677234,-888,-62,371
21300677234,-887,-66,372
21305677234,-887,-67,370
21310677234,-886,-61,366
21315677234,-888,-64,370
21320677234,-891,-69,371
21325677234,-891,-66,372
21330677234,-891,-65,368
21335677234,-888,-67,374
21340677234,-889,-64,373
21345677234,-893,-65,375
21350677234,-893,-68,370
21353078374,-897,-67,380
21358078374,-896,-68,382
21363078374,-898,-71,385
21368078374,-900,-69,381
21373078374,-900,-65,382
21378078374,-903,-62,382
21383078374,-899,-67,382
21388078374,-904,-63,387
21393078374,-902,-63,386
21398078374,-903,-67,380
21403078374,-902,-67,375
21408078374,-901,-64,362
21413078374,-909,-69,343
21418078374,-898,-70,387
21423078374,-890,-65,412
21428078374,-895,-63,405
21433078374,-906,-64,386
21438078374,-911,-67,378
21443078374,-904,-69,376
21448078374,-900,-72,366
21453078374,-899,-73,351
21458078374,-901,-73,346
21463078374,-898,-77,345
21468078374,-889,-79,365
21473078374,-888,-80,377
21478078374,-889,-78,376
21483078374,-892,-75,375
21488078374,-896,-75,376
21493078374,-892,-73,376
21498078374,-892,-77,378
21503078374,-893,-72,381
21508078374,-893,-75,379
21513078374,-894,-75,378
21518078374,-897,-75,382
21523078374,-898,-73,388
21528078374,-899,-75,386
21530571056,-906,-78,388
21535571056,-899,-81,387
21540571056,-900,-76,387
21545571056,-900,-79,385
21550571056,-903,-81,385
21555571056,-902,-80,380
21560571056,-900,-77,379
21565571056,-898,-78,376
21570571056,-900,-76,373
21575571056,-899,-76,374
21580571056,-900,-79,373
21585571056,-900,-79,378
21590571056,-902,-80,382
21595571056,-900,-79,382
21600571056,-900,-85,382
21605571056,-896,-84,379
21610571056,-898,-83,377
21615571056,-898,-81,378
21620571056,-894,-78,380
21625571056,-895,-82,377
21630571056,-896,-78,385
21635571056,-894,-78,383
21640571056,-896,-74,378
21645571056,-895,-80,385
21650571056,-895,-79,378
21655571056,-895,-74,376
21660571056,-896,-78,374
21665571056,-898,-73,372
21670571056,-895,-75,370
21675571056,-896,-76,377
21680571056,-896,-73,367
21685571056,-896,-74,374
21690571056,-896,-69,371
21695571056,-896,-72,375
21700571056,-897,-72,376
21705571056,-897,-70,383
21708033216,-900,-67,381
21713033216,-897,-69,384
21718033216,-897,-72,384
21723033216,-906,-65,382
21728033216,-899,-68,383
21733033216,-898,-67,377
21738033216,-896,-65,378
21743033216,-893,-67,379
21748033216,-891,-74,381
21753033216,-891,-78,390
21758033216,-893,-75,388
21763033216,-902,-64,382
21768033216,-915,-52,372
21773033216,-918,-51,344
21778033216,-920,-65,297
21783033216,-904,-72,295
21788033216,-893,-63,342
21793033216,-885,-57,390
21798033216,-890,-61,396
21803033216,-901,-70,393
21808033216,-912,-73,393
21813033216,-911,-77,380
21818033216,-899,-78,385
21823033216,-893,-76,398
21828033216,-892,-71,407
21833033216,-899,-62,398
21838033216,-911,-60,375
21843033216,-920,-62,353
21848033216,-914,-60,336
21853033216,-905,-66,329
21858033216,-896,-67,333
21863033216,-890,-70,348
21868033216,-887,-65,356
21873033216,-888,-66,366
21878033216,-897,-62,368
21883033216,-900,-63,373
21885464894,-905,-68,385
21890464894,-903,-67,387
21895464894,-907,-65,386
21900464894,-910,-63,388
21905464894,-914,-69,389
21910464894,-917,-70,391
21915464894,-917,-69,388
21920464894,-920,-72,387
21925464894,-918,-75,383
21930464894,-917,-67,376
21935464894,-913,-71,371
21940464894,-907,-69,363
21945464894,-902,-65,360
21950464894,-895,-64,356
21955464894,-896,-68,360
21960464894,-892,-67,363
21965464894,-891,-70,368
21970464894,-891,-72,371
21975464894,-899,-68,376
21980464894,-901,-70,370
21985464894,-911,-72,363
21990464894,-908,-73,369
21995464894,-911,-75,375
22000464894,-913,-73,381
22005464894,-911,-76,389
22010464894,-918,-75,390
22015464894,-926,-82,389
22020464894,-923,-84,389
22025464894,-921,-84,388
22030464894,-916,-87,385
22035464894,-908,-86,388
22040464894,-901,-88,395
22045464894,-897,-87,399
22050464894,-892,-83,398
22055464894,-889,-77,395
22060464894,-889,-77,397
22062957566,-884,-73,391
22067957566,-884,-74,388
22072957566,-886,-77,379
22077957566,-890,-80,359
22082957566,-886,-77,386
22087957566,-882,-77,412
22092957566,-887,-73,410
22097957566,-892,-72,395
22102957566,-899,-73,388
22107957566,-896,-74,381
22112957566,-894,-81,375
22117957566,-892,-76,369
22122957566,-889,-79,358
22127957566,-884,-78,375
22132957566,-880,-83,386
22137957566,-880,-76,391
22142957566,-879,-77,392
22147957566,-882,-81,392
22152957566,-885,-76,391
22157957566,-884,-79,389
22162957566,-884,-75,384
22167957566,-885,-78,385
22172957566,-882,-82,388
22177957566,-886,-80,391
22182957566,-885,-80,397
22187957566,-885,-84,398
22192957566,-887,-82,400
22197957566,-889,-82,398
22202957566,-891,-79,398
22207957566,-893,-76,399
22212957566,-892,-77,400
22217957566,-896,-74,392
22222957566,-895,-73,389
22227957566,-900,-73,392
22232957566,-898,-69,389
22237957566,-897,-69,388
22240419726,-896,-66,389
22245419726,-896,-71,390
22250419726,-893,-72,386
22255419726,-895,-72,390
22260419726,-897,-76,397
22265419726,-898,-76,394
22270419726,-896,-76,392
22275419726,-894,-80,390
22280419726,-892,-78,392
22285419726,-892,-80,391
22290419726,-890,-79,390
22295419726,-890,-74,396
22300419726,-892,-78,392
22305419726,-891,-78,391
22310419726,-890,-77,390
22315419726,-891,-79,387
22320419726,-892,-77,389
22325419726,-892,-74,389
22330419726,-891,-77,390
22335419726,-895,-76,386
22340419726,-893,-74,389
22345419726,-895,-79,391
22350419726,-891,-75,389
22355419726,-896,-78,389
22360419726,-893,-79,395
22365419726,-893,-79,395
22370419726,-894,-77,393
22375419726,-893,-81,395
22380419726,-892,-77,395
22385419726,-891,-79,395
22390419726,-891,-84,394
22395419726,-892,-75,393
22400419726,-894,-77,395
22405419726,-890,-80,393
22410419726,-892,-80,393
22415419726,-890,-77,396
22417881896,-886,-79,390
22422881896,-891,-79,392
22427881896,-894,-76,392
22432881896,-894,-77,387
22437881896,-893,-75,389
22442881896,-891,-79,385
22447881896,-897,-77,381
22452881896,-894,-76,385
22457881896,-891,-76,386
22462881896,-892,-74,387
22467881896,-891,-81,386
22472881896,-893,-79,390
22477881896,-893,-77,391
22482881896,-892,-75,394
22487881896,-891,-77,393
22492881896,-897,-73,394
22497881896,-894,-76,393
22502881896,-894,-76,391
22507881896,-894,-75,391
22512881896,-890,-78,392
22517881896,-889,-81,397
22522881896,-888,-85,401
22527881896,-891,-80,406
22532881896,-903,-71,403
22537881896,-917,-55,397
22542881896,-919,-65,349
22547881896,-922,-80,314
22552881896,-902,-82,334
22557881896,-890,-72,388
22562881896,-891,-67,403
22567881896,-892,-71,394
22572881896,-901,-69,398
22577881896,-905,-77,401
22582881896,-902,-82,397
22587881896,-893,-89,403
22592881896,-885,-87,413
22595283046,-880,-79,419
22600283046,-887,-75,413
22605283046,-892,-68,401
22610283046,-899,-64,386
22615283046,-898,-63,373
22620283046,-896,-70,364
22625283046,-887,-74,370
22630283046,-883,-73,379
22635283046,-883,-72,388
22640283046,-887,-65,390
22645283046,-887,-71,390
22650283046,-888,-71,396
22655283046,-890,-74,397
22660283046,-890,-77,398
22665283046,-891,-74,403
22670283046,-893,-78,408
22675283046,-902,-83,408
22680283046,-903,-79,406
22685283046,-904,-78,408
22690283046,-909,-82,406
22695283046,-903,-78,402
22700283046,-902,-77,399
22705283046,-899,-77,398
22710283046,-894,-76,393
22715283046,-892,-77,391
22720283046,-890,-73,392
22725283046,-888,-70,395
22730283046,-887,-71,399
22735283046,-887,-71,405
22740283046,-888,-69,412
22745283046,-895,-67,426
22750283046,-899,-69,432
22755283046,-904,-68,442
22760283046,-911,-64,448
22765283046,-923,-64,452
22770283046,-930,-66,450
22772745200,-928,-67,450
22777745200,-934,-69,438
22782745200,-938,-66,435
22787745200,-935,-66,432
22792745200,-937,-66,420
22797745200,-928,-69,414
22802745200,-927,-71,410
22807745200,-918,-74,406
22812745200,-914,-73,406
22817745200,-899,-77,406
22822745200,-894,-73,402
22827745200,-888,-84,397
22832745200,-883,-87,392
22837745200,-879,-86,389
22842745200,-875,-88,378
22847745200,-869,-91,365
22852745200,-856,-84,402
22857745200,-851,-80,426
22862745200,-853,-82,415
22867745200,-863,-77,405
22872745200,-865,-82,401
22877745200,-869,-89,401
22882745200,-870,-90,399
22887745200,-871,-88,394
22892745200,-870,-91,388
22897745200,-871,-97,392
22902745200,-869,-98,398
22907745200,-870,-96,404
22912745200,-870,-90,405
22917745200,-877,-88,404
22922745200,-879,-89,400
22927745200,-880,-85,403
22932745200,-880,-85,404
22937745200,-881,-87,405
22942745200,-880,-85,406
22947745200,-880,-83,407
22950207370,-883,-82,417
22955207370,-880,-87,419
22960207370,-883,-88,417
22965207370,-883,-85,423
22970207370,-883,-85,422
22975207370,-888,-90,421
22980207370,-888,-86,421
22985207370,-891,-83,420
22990207370,-891,-83,416
22995207370,-891,-80,420
23000207370,-890,-78,421
23005207370,-890,-74,420
23010207370,-889,-80,416
23015207370,-888,-77,412
23020207370,-890,-78,414
23025207370,-888,-75,419
23030207370,-887,-70,418
23035207370,-887,-69,414
23040207370,-883,-71,416
23045207370,-881,-75,418
23050207370,-879,-73,420
23055207370,-876,-74,420
23060207370,-873,-73,420
23065207370,-874,-72,419
23070207370,-874,-67,421
23075207370,-875,-68,420
23080207370,-875,-63,415
23085207370,-876,-66,417
23090207370,-874,-66,414
23095207370,-874,-61,412
23100207370,-872,-60,414
23105207370,-872,-57,414
23110207370,-867,-57,415
23115207370,-868,-51,410
23120207370,-864,-50,413
23125207370,-864,-53,414
23127700068,-857,-53,417
23132700068,-862,-52,421
23137700068,-861,-50,421
23142700068,-864,-51,420
23147700068,-865,-51,424
23152700068,-865,-47,422
23157700068,-866,-49,423
23162700068,-869,-44,427
23167700068,-871,-45,423
23172700068,-872,-38,429
23177700068,-872,-41,423
23182700068,-874,-38,429
23187700068,-875,-38,426
23192700068,-877,-39,430
23197700068,-876,-40,431
23202700068,-876,-39,436
23207700068,-877,-40,433
23212700068,-879,-39,428
23217700068,-879,-36,425
23222700068,-879,-39,430
